"PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1428394_at","Lrrc8a","241296","leucine rich repeat containing 8A VRAC subunit A",-2.18092189662248,3.71651392450098,-10.0961268674923,1.92021236463232e-08,2.41370694234283e-05,9.65571120016973
"1428405_at","Hcfc1r1","353502","host cell factor C1 regulator 1 (XPO1-dependent)",-1.45325603471538,7.88341007169289,-4.84094088260553,0.00016929947892804,0.00269505384450898,0.894865639886793
"1428448_a_at","Gtf3c2","71752","general transcription factor IIIC, polypeptide 2, beta",-1.05361702557902,2.45225209085199,-2.74072189048749,0.0142802187463527,0.0466921185446102,-3.39337662168993
"1428464_at","Ndufa3","66091","NADH:ubiquinone oxidoreductase subunit A3",-1.31819200151549,6.62165029921858,-4.22017009711785,0.000620238279935844,0.00617892319481108,-0.376059008726494
"1428494_a_at","Polr2i","69920","polymerase (RNA) II (DNA directed) polypeptide I",-1.43121850017608,4.97847275932871,-3.33048406444865,0.0041268539115728,0.0202547064215285,-2.21377210646537
"1428502_at","Actr6","67019","ARP6 actin-related protein 6",1.80406292428374,3.19637126410671,6.00074703422288,1.67403159251387e-05,0.000739765050178859,3.16339431601929
"1428503_a_at","Nkiras1","69721","NFKB inhibitor interacting Ras-like protein 1",2.07153401062375,6.59604159393895,5.57990726398758,3.80158306331342e-05,0.00116235970798013,2.35985800837184
"1428570_at","Ccnc","51813","cyclin C",1.17825369857634,4.23248589118132,4.60296202300972,0.000277405254431879,0.00368574591739128,0.410937485618518
"1428578_s_at","Ppfia4","68507","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4",-1.10688933761479,5.0471835275902,-4.26553109301006,0.000563513330360244,0.00577448034996869,-0.282382778450956
"1428662_a_at","Hopx","74318","HOP homeobox",1.13870058860079,5.16115455689835,3.32821860293508,0.00414680106010977,0.0203085542826935,-2.21840248896805
"1428745_a_at","Ndufaf5","69487","NADH:ubiquinone oxidoreductase complex assembly factor 5",1.12070222769071,2.52179701720691,3.25312918391815,0.00486474557430262,0.0225460330528822,-2.37156128866537
"1428789_at","Ralgps2","78255","Ral GEF with PH domain and SH3 binding motif 2",1.45397125913916,3.99306471284747,4.59310996041896,0.000283167441316089,0.003738008475623,0.390801927743325
"1428942_at","Mt2","17750","metallothionein 2",-1.9544734479041,6.37769418504935,-5.88187879440289,2.10545070694386e-05,0.000821787990568888,2.93889799644494
"1429038_at","Dda1","66498","DET1 and DDB1 associated 1",-1.20754547996222,3.44298729421838,-5.47925382841768,4.64128757186894e-05,0.00129646632840872,2.16416074259536
"1429723_at","Spryd7","66674","SPRY domain containing 7",2.20262423282892,3.59477127454189,6.6597865773287,4.86107462775921e-06,0.000396356587125682,4.37118833656479
"1430078_a_at","Ogg1","18294","8-oxoguanine DNA-glycosylase 1",-1.01189456638384,4.0347054938851,-4.27151941352389,0.000556428743427713,0.00575487042170194,-0.270022736898973
"1430500_s_at","Mtx2","53375","metaxin 2",1.20900274377615,3.30477955239762,4.2662803119228,0.000562621967085809,0.00577057326712762,-0.280836284455164
"1430522_a_at","Vamp5","53620","vesicle-associated membrane protein 5",-1.17844335575306,2.92331494654415,-7.30513973879267,1.53384657257923e-06,0.000223053386231999,5.49170356219305
"1430542_a_at","Slc25a5","11740","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5",2.14498391396362,4.40693406612911,3.21089009357452,0.00532118328205503,0.0240121844714354,-2.45742399909347
"1430776_s_at","Ankrd24","70615","ankyrin repeat domain 24",-1.40393965217818,7.88128471946592,-3.90354115316398,0.00121524605209369,0.00934607653795776,-1.0315584914613
"1431086_s_at","Pcmt1","18537","protein-L-isoaspartate (D-aspartate) O-methyltransferase 1",1.22494097276307,6.4185400770902,2.86660164023765,0.0109913010903507,0.0391636501527993,-3.14705901537411
"1431145_a_at","Cuedc2","67116","CUE domain containing 2",-1.82671609175164,6.08551866704762,-5.49588420093332,4.49034170472212e-05,0.00128605660013978,2.19658465681616
"1431219_at","B3gat3","72727","beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)",-1.04241212539292,3.18463692978383,-5.20718543643253,8.01048139165682e-05,0.0017494705788381,1.62883745695761
"1431762_at","Htra3","78558","HtrA serine peptidase 3",1.01694007538485,5.18147793974938,6.5489470914063,5.96006822188062e-06,0.00045738786064723,4.17250831437017
"1431795_a_at","Sema3b","20347","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B",-1.0927924239552,2.8833736581357,-4.6832445819297,0.000234693590519884,0.0033296123724003,0.574732481024381
"1432016_a_at","Idh3a","67834","isocitrate dehydrogenase 3 (NAD+) alpha",1.38001733019676,4.65176964511148,3.19054005352621,0.00555590664940695,0.0246647147535865,-2.49870962082664
"1432271_a_at","Dcun1d5","76863","DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae)",2.19157541713959,2.50994304438557,5.60418935339893,3.62358837511916e-05,0.00112930179855986,2.40687164889219
"1432466_a_at","Apoe","11816","apolipoprotein E",-1.46630745225827,2.2733136583632,-3.19852870446372,0.00546257151952294,0.0244261152570605,-2.48250898062078
"1432543_a_at","Klf13","50794","Kruppel-like factor 13",-1.76820310005778,2.30709098441596,-4.89549995341192,0.000151299053531767,0.00252017764176726,1.00508753369564
"1433428_x_at","Tgm2","21817","transglutaminase 2, C polypeptide",-2.59529863724052,3.85755935887976,-7.38576298024162,1.33326285217724e-06,0.000219176906292023,5.62733800951983
"1433432_x_at","Rps12","20042","ribosomal protein S12",-1.15680812188896,8.0630989971376,-4.03945725798567,0.000909962320316307,0.00785232931330159,-0.749947267738406
"1433432_x_at","Rps12-ps24","671641","ribosomal protein S12, pseudogene 24",-1.15680812188896,8.0630989971376,-4.03945725798567,0.000909962320316307,0.00785232931330159,-0.749947267738406
"1433439_at","Rbm12","75710","RNA binding motif protein 12",1.35553954930243,4.25433847232189,4.66420026809565,0.000244175846271758,0.00339773843649741,0.535924859601899
"1433439_at","Cpne1","266692","copine I",1.35553954930243,4.25433847232189,4.66420026809565,0.000244175846271758,0.00339773843649741,0.535924859601899
"1433440_x_at","Uba2","50995","ubiquitin-like modifier activating enzyme 2",1.31756135857574,5.46943890677122,2.73763206789802,0.0143718429895709,0.0468960656882076,-3.39937493958555
"1433444_at","Hmgcs1","208715","3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1",3.2179764536471,3.78653838153509,3.72730355763689,0.00176985383471432,0.0116953016542775,-1.39660812997081
"1433445_x_at","Hmgcs1","208715","3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1",2.55671717571531,3.78749406224642,2.85153182731425,0.0113425378973061,0.0400618580181779,-3.1767383012377
"1433474_at","Edil3","13612","EGF-like repeats and discoidin I-like domains 3",1.55438512102341,3.26083318401247,4.51455427928387,0.000333710023069843,0.00405506067775417,0.229992680455232
"1433507_a_at","Hmgn2","15331","high mobility group nucleosomal binding domain 2",1.11703135844971,3.76965891476293,2.93687142107578,0.00948816253797841,0.0354256048818976,-3.00803369168889
"1433507_a_at","Gm6750","627375","predicted gene 6750",1.11703135844971,3.76965891476293,2.93687142107578,0.00948816253797841,0.0354256048818976,-3.00803369168889
"1433507_a_at","Gm7931","100503799","non-histone chromosomal protein HMG-17-like",1.11703135844971,3.76965891476293,2.93687142107578,0.00948816253797841,0.0354256048818976,-3.00803369168889
"1433509_s_at","Reep1","52250","receptor accessory protein 1",3.09806441245278,4.25816653245437,4.27209779474583,0.000555749284524746,0.00575487042170194,-0.268829028969249
"1433510_x_at","Rpl36","54217","ribosomal protein L36",-2.28144599841591,8.95366864652058,-5.79519305832702,2.49161283867346e-05,0.000900562812904562,2.77394237477434
"1433510_x_at","Rpl36-ps12","100043718","ribosomal protein L36, pseudogene 12",-2.28144599841591,8.95366864652058,-5.79519305832702,2.49161283867346e-05,0.000900562812904562,2.77394237477434
"1433514_at","Etnk1","75320","ethanolamine kinase 1",1.53231703480036,4.7386664245186,2.83320848840539,0.0117842758653131,0.041045416522256,-3.21275785178557
"1433658_x_at","Pcbp4","59092","poly(rC) binding protein 4",-1.11168824879582,3.09574615150781,-4.23441377800876,0.000601828314370869,0.006067780637682,-0.346634784961021
"1433705_at","Zfp213","449521","zinc finger protein 213",-1.10632172586803,3.24626797579518,-3.96263455736189,0.00107151981896659,0.00871466837668514,-0.909102938291835
"1433711_s_at","Sesn1","140742","sestrin 1",1.24974319166644,5.06771294515152,3.6121978997196,0.00226294382533559,0.013741644388632,-1.63459997775756
"1433717_at","Wbp1l","226178","WW domain binding protein 1 like",-1.62094415181837,4.60441117440297,-7.99328644215337,4.76700764530935e-07,0.000149803215253846,6.61869108276415
"1433721_x_at","Rps21","66481","ribosomal protein S21",-1.08109022533493,6.90485800453641,-5.64975520972618,3.31244024269978e-05,0.00107484632046525,2.49488391015229
"1433721_x_at","Gm5963","546663","predicted pseudogene 5963",-1.08109022533493,6.90485800453641,-5.64975520972618,3.31244024269978e-05,0.00107484632046525,2.49488391015229
"1433723_s_at","Serf2","378702","small EDRK-rich factor 2",1.07135893002185,6.25156290084143,5.22720775579312,7.69277062803018e-05,0.00172119693292918,1.6685375047192
"1433757_a_at","Nisch","64652","nischarin",-2.98520755864631,4.10101478176802,-10.8279349588765,7.02932989441926e-09,2.41370694234283e-05,10.5825082979048
"1433786_x_at","Serf2","378702","small EDRK-rich factor 2",-1.2759160652452,8.49447084991078,-6.04942861812037,1.52481864285136e-05,0.000712821211015595,3.25476058192331
"1433805_at","Jak1","16451","Janus kinase 1",1.66988523427477,3.87112036636432,6.29090874741331,9.64169744156597e-06,0.000553687934804243,3.70295767311191
"1433834_at","March6","223455","membrane-associated ring finger (C3HC4) 6",1.44757078819123,6.37260893525776,4.44885220285467,0.000383000656619958,0.00448075121855387,0.095165346608785
"1433835_at","Ppp3cb","19056","protein phosphatase 3, catalytic subunit, beta isoform",1.49297895971988,3.59904402821781,2.84623830036768,0.0114684788221764,0.040391481640851,-3.1871518434238
"1433866_x_at","Prdx1","18477","peroxiredoxin 1",-1.09331268273874,7.94341120504157,-3.79948047785868,0.00151717476771976,0.0106212210391148,-1.24716367656865
"1433866_x_at","Gm21399","100862012","peroxiredoxin pseudogene 2",-1.09331268273874,7.94341120504157,-3.79948047785868,0.00151717476771976,0.0106212210391148,-1.24716367656865
"1433869_at","Zxdc","80292","ZXD family zinc finger C",1.27735338022669,3.54840562712047,7.37022334593069,1.36967648907117e-06,0.000219176906292023,5.60127016335795
"1433881_at","Dnajc11","230935","DnaJ heat shock protein family (Hsp40) member C11",-1.08891718408806,3.30293080793345,-7.23007616219107,1.7490041331807e-06,0.000235553378079444,5.3645561547928
"1433908_a_at","Cttn","13043","cortactin",-1.66293360417173,8.75825480915634,-4.70482319883704,0.00022440307576586,0.00324691439085544,0.618667737977384
"1433935_at","AU020206","100504230","expressed sequence AU020206",-1.355507135389,3.48713881536815,-4.55225849072565,0.00030839398190633,0.00392227417764017,0.307232029248743
"1433991_x_at","Dbi","13167","diazepam binding inhibitor",-1.01570656401322,7.76166090237109,-4.1565536361777,0.000709692048791237,0.00672040209239251,-0.507568842402224
"1434011_a_at","Ints5","109077","integrator complex subunit 5",-1.09395557131621,8.13099852164086,-3.34479398370555,0.00400303370349992,0.0198363207567651,-2.1845118718184
"1434037_s_at","Kat2b","18519","K(lysine) acetyltransferase 2B",1.29920432613571,2.82036522625725,2.91806674212277,0.00986959123495735,0.0363218919413997,-3.04533697438526
"1434057_at","Ndufb6","230075","NADH:ubiquinone oxidoreductase subunit B6",1.25263852806907,6.38949793325748,4.71041114249592,0.000221814249508382,0.00322543008314695,0.630038662358325
"1434066_at","Gtf3c1","233863","general transcription factor III C 1",-1.20980692697504,5.81362003218661,-4.58282419118598,0.000289313729647932,0.00378820164757761,0.369772071217683
"1434113_a_at","Rexo4","227656","REX4, 3'-5' exonuclease",-1.3599248685554,4.64148169645249,-4.35982967532341,0.000461853704131225,0.00509190141259151,-0.0879481771375703
"1434124_x_at","Lamtor1","66508","late endosomal/lysosomal adaptor, MAPK and MTOR activator 1",-1.37083260891838,6.78272715241066,-5.72110089950804,2.87959908198746e-05,0.000981232060678439,2.63213516807289
"1434128_a_at","Zfp574","232976","zinc finger protein 574",-2.27936235931483,4.73556484216015,-7.47690875978443,1.13909292817395e-06,0.000218416242312404,5.77951724463805
"1434205_at","Ppp2r5c","26931","protein phosphatase 2, regulatory subunit B', gamma",1.48501108383937,3.92636804839456,3.01296136811127,0.00808618633442865,0.0318631229541593,-2.856399175673
"1434231_x_at","Rpl35","66489","ribosomal protein L35",-1.54442791732434,8.50587817232519,-5.3509698701741,5.99661943091535e-05,0.00149098364004275,1.91287599953521
"1434299_x_at","Ift27","67042","intraflagellar transport 27",-1.21218075713417,5.88098600590756,-5.35313254387797,5.9706738467809e-05,0.00148780249402274,1.91712922804341
"1434325_x_at","Prkar1b","19085","protein kinase, cAMP dependent regulatory, type I beta",-2.20720149102303,10.2735999469051,-7.85866528171562,5.9624166087734e-07,0.000159744676017221,6.40365328759285
"1434328_at","Rpl15","66480","ribosomal protein L15",1.59035602831036,4.40209071845049,3.5716799446074,0.0024674306893031,0.014546140379409,-1.71823521094436
"1434328_at","Gm4581","100043670","predicted gene 4581",1.59035602831036,4.40209071845049,3.5716799446074,0.0024674306893031,0.014546140379409,-1.71823521094436
"1434356_a_at","Psma5","26442","proteasome (prosome, macropain) subunit, alpha type 5",2.03081987721839,7.94371014224491,4.78475046508307,0.000190140437157967,0.00291076964217602,0.781052397875841
"1434366_x_at","C1qb","12260","complement component 1, q subcomponent, beta polypeptide",-3.88152064745885,6.41442267615711,-7.32034863303208,1.49372667313595e-06,0.000223053386231999,5.51736353082036
"1434369_a_at","Cryab","12955","crystallin, alpha B",-1.07412764298138,9.50810206411085,-4.40086004330642,0.00042364119639266,0.00481763824319687,-0.00349349285202649
"1434378_a_at","Mxd4","17122","Max dimerization protein 4",-2.69176795182572,4.04581164357715,-9.02097796373144,9.30515653563561e-08,5.55136077285018e-05,8.17618792404114
"1434416_a_at","Capn15","50817","calpain 15",-2.50014294973702,6.81729758317546,-7.77371985511701,6.87484673011869e-07,0.000170167928416803,6.26661589823388
"1434427_a_at","Rnf157","217340","ring finger protein 157",-1.645896738574,8.08842314103499,-4.88368710380996,0.000155022532279839,0.0025361139217785,0.98124740654168
"1434485_a_at","Ugp2","216558","UDP-glucose pyrophosphorylase 2",1.38738266334616,4.81613319958608,3.30605924152706,0.00434701308364119,0.0209802726174201,-2.26366558635758
"1434486_x_at","Ugp2","216558","UDP-glucose pyrophosphorylase 2",1.41506477942777,4.90729285411181,4.33508917031842,0.000486570935917473,0.00525245896759005,-0.138917437484247
"1434500_at","Ttyh2","117160","tweety family member 2",-1.52330616693095,4.49058047771889,-4.09647840730574,0.000806150664676154,0.00727851753350466,-0.631876842440275
"1434517_at","Wdfy2","268752","WD repeat and FYVE domain containing 2",-1.60586412087509,5.41094474083531,-7.19888808277215,1.84745610337828e-06,0.000245885539970805,5.31148184861812
"1434538_x_at","Eif2b2","217715","eukaryotic translation initiation factor 2B, subunit 2 beta",-1.31354854647866,7.61759873484116,-4.82223069822512,0.000175965870180132,0.00273824193858024,0.857001042220607
"1434543_a_at","Bola2","66162","bolA-like 2 (E. coli)",-1.2966610197828,7.41551068694533,-5.13238039764947,9.32190299090544e-05,0.00187983402025157,1.48010605074004
"1434553_at","Tmem56","99887","transmembrane protein 56",1.62631068008136,2.34646584056025,4.6828928602557,0.000234865258832797,0.0033296123724003,0.574016031877663
"1434579_x_at","Ndufs8","225887","NADH:ubiquinone oxidoreductase core subunit S8",-1.07103964462667,10.3551546901783,-3.74571438628053,0.00170164500185133,0.0114369766276487,-1.35849984408083
"1434606_at","Erbb3","13867","erb-b2 receptor tyrosine kinase 3",-1.0725819354194,3.01815255533299,-5.9147987798653,1.97553367745108e-05,0.000795345640320428,3.00126921668895
"1434641_x_at","Sez6l2","233878","seizure related 6 homolog like 2",-1.06108694098237,9.07232246887209,-3.81689199762988,0.00146184935676752,0.0104077418332982,-1.21109683200735
"1434648_a_at","Ccm2","216527","cerebral cavernous malformation 2",-1.30354511512627,6.69344237736172,-4.26813677973536,0.000560419444429212,0.00577057326712762,-0.277004379546403
"1434703_at","Extl3","54616","exostosin-like glycosyltransferase 3",-1.13043104480872,4.52629723574651,-7.04716633374286,2.41594369198452e-06,0.000277677882323859,5.05122610008589
"1434743_x_at","Rusc1","72296","RUN and SH3 domain containing 1",-1.5912258658483,5.36273032764526,-6.31773269632317,9.16755399867792e-06,0.000553687934804243,3.75222340448478
"1434745_at","Ccnd2","12444","cyclin D2",-1.45149850606616,4.35781414682251,-6.09375150076116,1.40095291578159e-05,0.000677306851975947,3.33765337960168
"1434773_a_at","Slc2a1","20525","solute carrier family 2 (facilitated glucose transporter), member 1",-2.2597089495623,7.49669735501034,-5.61949752987735,3.51582013893046e-05,0.00111091189217821,2.43647063157837
"1434785_at","Cacng5","140723","calcium channel, voltage-dependent, gamma subunit 5",1.28921591460689,3.84393788250653,4.67241115928759,0.000240040497738152,0.00336086404815805,0.552660315119409
"1434801_x_at","Slc25a5","11740","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5",1.36485791881315,5.70562481879874,4.12326696524807,0.000761598200223487,0.00700484588547017,-0.57643330555256
"1434814_x_at","Gpi1","14751","glucose phosphate isomerase 1",-1.05968581036684,9.7101551209235,-3.7787794000705,0.00158569621170481,0.0109637581482271,-1.29003772069317
"1434820_s_at","Pkig","18769","protein kinase inhibitor, gamma",-2.58576767655239,4.99036258654225,-7.16322281836531,1.96716762957573e-06,0.000254485531974914,5.25061133267434
"1434854_a_at","Rps10","67097","ribosomal protein S10",-2.16914849225114,6.49235638143008,-7.39555230583032,1.31084411282591e-06,0.000219176906292023,5.64374133590332
"1434872_x_at","Rpl37","67281","ribosomal protein L37",-2.52388085143487,8.42329538318973,-7.11506682686488,2.1417879253245e-06,0.000257766455310596,5.1681225557761
"1434872_x_at","Rpl37rt","100502825","ribosomal protein L37, retrotransposed",-2.52388085143487,8.42329538318973,-7.11506682686488,2.1417879253245e-06,0.000257766455310596,5.1681225557761
"1434888_a_at","Matr3","17184","matrin 3",1.7460978973097,5.41988268153728,2.80565546610995,0.012480023269093,0.0426932274699875,-3.26677807677872
"1434930_at","Tpcn1","252972","two pore channel 1",-1.56360987886236,4.21036227996655,-7.00025256182539,2.62656150934403e-06,0.000282993241478181,4.97005905073134
"1434971_x_at","Mrpl15","27395","mitochondrial ribosomal protein L15",1.13952171170126,3.62218551096748,3.64325345068094,0.00211775037769873,0.013186915212718,-1.57044199420191
"1434975_x_at","Pisd-ps3","66776","phosphatidylserine decarboxylase, pseudogene 3",-1.34431519086169,7.91218542961246,-7.73765688422728,7.30533516136833e-07,0.000171207603040965,6.20812046489934
"1434976_x_at","Eif4ebp1","13685","eukaryotic translation initiation factor 4E binding protein 1",-1.7654125601101,4.09211860721862,-4.5334726321876,0.00032075300539966,0.00400958977910094,0.268760691007404
"1434986_a_at","Sec61a1","53421","Sec61 alpha 1 subunit (S. cerevisiae)",-1.53560141685435,4.47816857621869,-5.45071962654182,4.91259347319241e-05,0.00133276186959774,2.10844611791124
"1435018_at","Cacfd1","381356","calcium channel flower domain containing 1",-1.15303672173646,2.95166900088535,-3.59227586597813,0.00236128012350806,0.0141190074192636,-1.67573279035662
"1435055_a_at","Tom1","21968","target of myb1 trafficking protein",-2.30020354073392,7.01487008420198,-9.21581668423089,6.92441473216979e-08,4.7276988146417e-05,8.4552728618536
"1435056_x_at","Pofut2","80294","protein O-fucosyltransferase 2",-2.45916870414929,4.96083420535076,-6.44088298521136,7.28209916391674e-06,0.000507941366272104,3.97705510603645
"1435067_at","Rabl6","227624","RAB, member RAS oncogene family-like 6",-2.57328234241736,6.61073328008216,-6.8897164223894,3.2020744223423e-06,0.000320575822477509,4.77752064654942
"1435102_a_at","Stx18","71116","syntaxin 18",1.00397454796767,3.63725402932586,5.11221302957606,9.71191714974672e-05,0.00191412750374712,1.43989966154754
"1435137_s_at","1200015M12Rik","71739","RIKEN cDNA 1200015M12 gene",-1.75068066159159,4.47630529315621,-5.87478675120747,2.13457925570878e-05,0.000829845193121422,2.92544145353495
"1435137_s_at","A130040M12Rik","319269","RIKEN cDNA A130040M12 gene",-1.75068066159159,4.47630529315621,-5.87478675120747,2.13457925570878e-05,0.000829845193121422,2.92544145353495
"1435148_at","Atp1b2","11932","ATPase, Na+/K+ transporting, beta 2 polypeptide",-1.18173803141467,6.02535592590212,-4.9836899574946,0.000126245253833123,0.00226700405811765,1.18262608063971
"1435164_s_at","Uba3","22200","ubiquitin-like modifier activating enzyme 3",3.01332137894172,4.9255127019052,5.59652114425327,3.67884911970915e-05,0.00114024164633615,2.39203325025286
"1435170_at","Tsr2","69499","TSR2 20S rRNA accumulation",1.21248935071142,3.39639739450832,3.11064235606966,0.00658008506503745,0.0276735804182005,-2.66024766366098
"1435222_at","Foxp1","108655","forkhead box P1",-1.0307627755713,3.56243878886781,-3.38276580970696,0.00369203106319833,0.0188309575132946,-2.10677096794714
"1435235_at","Txnl1","53382","thioredoxin-like 1",1.65984990545681,5.00149782944924,4.53523682283968,0.000319571176708582,0.00400201844682782,0.272374632185661
"1435362_at","Foxj3","230700","forkhead box J3",1.02178619978969,4.64397330369653,2.92296943187914,0.00976873277393943,0.0360566635796335,-3.03561820474676
"1435364_at","Cyhr1","54151","cysteine and histidine rich 1",-1.04155029248624,4.90526564791915,-3.48855369079697,0.0029464585937388,0.0162698257445604,-1.88951996249507
"1435372_a_at","Pa2g4","18813","proliferation-associated 2G4",-1.9086189316174,5.77760215603528,-6.93080946302742,2.97412589135388e-06,0.000303768589418769,4.84931148748644
"1435382_at","Ndn","17984","necdin",2.07819966176485,6.91745878572966,3.52260727149736,0.00273992958208728,0.0155606542982698,-1.81940476032606
"1435415_x_at","Marcksl1","17357","MARCKS-like 1",-1.42762960916834,2.29016678611205,-6.64686364687749,4.97754546733974e-06,0.000402221227657246,4.34811770869379
"1435454_a_at","Helz2","229003","helicase with zinc finger 2, transcriptional coactivator",-1.66147153526495,2.4961934129365,-8.42905701476091,2.34708043742176e-07,9.9775591752179e-05,7.29702735180836
"1435525_at","Kctd17","72844","potassium channel tetramerisation domain containing 17",-1.10217550368503,4.31540939989749,-5.25051122310969,7.33926881865323e-05,0.00168758431189886,1.71468424630743
"1435527_at","Nfic","18029","nuclear factor I/C",-1.5546438888695,5.88597254774013,-5.61952730468785,3.51561378462674e-05,0.00111091189217821,2.43652817225532
"1435534_a_at","Tomm20","67952","translocase of outer mitochondrial membrane 20",1.66160795315541,4.79330411519177,3.91682665893998,0.00118132665231772,0.00920409670638453,-1.00402722548617
"1435551_at","Fhod3","225288","formin homology 2 domain containing 3",1.82438987526221,3.91188161788148,5.78367171986203,2.54819939139398e-05,0.000909393681856153,2.75194043800694
"1435586_at","Pcid2","234069","PCI domain containing 2",-1.35138191230988,3.2889500418188,-5.97000157122826,1.77599551392084e-05,0.000749920785463997,3.10551812404952
"1435638_at","Gsk3a","606496","glycogen synthase kinase 3 alpha",-1.20794207790054,8.07590677003796,-4.92848749817662,0.000141379115636853,0.00240876797469837,1.07158815775491
"1435652_a_at","Gnai2","14678","guanine nucleotide binding protein (G protein), alpha inhibiting 2",-1.35554122968739,6.32593869054637,-4.25573297445924,0.000575303173677776,0.00587401155579123,-0.302609760846576
"1435666_at","Mast3","546071","microtubule associated serine/threonine kinase 3",-1.05821030195266,4.61084098448281,-5.74404727020792,2.75317286020784e-05,0.000959961123347007,2.67613264914501
"1435712_a_at","Rps18","20084","ribosomal protein S18",-1.98246440704945,7.1995657597221,-7.28968571435319,1.57576706438151e-06,0.000223053386231999,5.46559489490405
"1435734_x_at","Dus1l","68730","dihydrouridine synthase 1-like (S. cerevisiae)",-1.02246651288132,6.06431971489362,-3.61782707029232,0.00223590678761587,0.0136507358274681,-1.62297393618814
"1435762_at","Pacs1","107975","phosphofurin acidic cluster sorting protein 1",-1.03011785680446,4.18222248469157,-3.78587610287273,0.00156186268807615,0.0108667605105815,-1.27534064871995
"1435803_a_at","Eif4e2","26987","eukaryotic translation initiation factor 4E member 2",-1.92610970828592,3.63009147503618,-5.99141086087461,1.70433624480348e-05,0.000739765050178859,3.14583371904635
"1435807_at","Cdc42","12540","cell division cycle 42",1.46338811426943,5.78179999451955,3.78191665726282,0.00157511536658996,0.0109171194090536,-1.28354067381352
"1435820_x_at","Ddr1","12305","discoidin domain receptor family, member 1",-1.82522941000777,5.41868741358143,-4.64127335509683,0.00025611245793039,0.00348239403025475,0.489166028983735
"1435857_s_at","Aplp1","11803","amyloid beta (A4) precursor-like protein 1",-1.23767948499652,9.82810334440576,-5.5990707160228,3.6603797400232e-05,0.00113763395601326,2.3969676673908
"1435871_at","Elavl3","15571","ELAV like RNA binding protein 3",-1.32141363498515,5.04223632673935,-5.80614907983928,2.43900843151575e-05,0.000895860467069405,2.79484788367413
"1435872_at",NA,NA,NA,-1.01918396268784,3.91104581473107,-3.93218242727374,0.00114330780626831,0.00903655478042869,-0.972205875841912
"1435873_a_at","Rpl13a","22121","ribosomal protein L13A",-1.8231973009649,10.7192225610107,-6.22596187413958,1.08981985300566e-05,0.000587101523669193,3.58324073364826
"1435873_a_at","Gm11478","100504632","60S ribosomal protein L13a-like",-1.8231973009649,10.7192225610107,-6.22596187413958,1.08981985300566e-05,0.000587101523669193,3.58324073364826
"1435965_at","Cnot3","232791","CCR4-NOT transcription complex, subunit 3",-1.06056818292745,3.36033724879921,-6.10340733804922,1.37538100128159e-05,0.000670676089116319,3.35567456180111
"1436038_a_at","Pigp","56176","phosphatidylinositol glycan anchor biosynthesis, class P",1.35166382614456,5.49739534086732,4.37296908201325,0.000449249495739051,0.00498759523581539,-0.0608924215453222
"1436046_x_at","Rpl29","19944","ribosomal protein L29",-1.13243104170042,6.35814686935789,-3.01952291829803,0.0079752309688617,0.0316352692674377,-2.843273427048
"1436046_x_at","Gm8210","666642","60S ribosomal protein L29",-1.13243104170042,6.35814686935789,-3.01952291829803,0.0079752309688617,0.0316352692674377,-2.843273427048
"1436077_a_at","Fcho1","74015","FCH domain only 1",-1.62556791883681,4.44755039172698,-6.92462074181431,3.00734394191657e-06,0.000303768589418769,4.83851568457531
"1436188_a_at","Ndrg4","234593","N-myc downstream regulated gene 4",1.11752048528922,8.61525315032474,3.0885406650222,0.00689473921075147,0.0285505800480349,-2.70476570357084
"1436201_x_at","Mbp","17196","myelin basic protein",-1.56479599825669,10.978730000359,-3.74365141021064,0.00170915491679043,0.0114547805531103,-1.36277042129946
"1436214_at","Kansl1l","68691","KAT8 regulatory NSL complex subunit 1-like",1.00435041234373,1.91111355515389,4.18928470166527,0.000662143860166607,0.00640789862280994,-0.4398881967397
"1436236_x_at","Cotl1","72042","coactosin-like 1 (Dictyostelium)",-1.10281234439109,5.46515767781532,-3.47514317278416,0.0030319808581382,0.0165784434258663,-1.91710947366885
"1436269_s_at","Htra2","64704","HtrA serine peptidase 2",-1.11266153311155,3.51066965928893,-4.73761105389477,0.000209642147468123,0.00311653300171732,0.685349409807046
"1436342_a_at","Ubxn1","225896","UBX domain protein 1",-3.20127291436749,5.85842027722967,-4.30340404737787,0.000520201041618046,0.00546936281024624,-0.204239845333832
"1436362_x_at","2700079J08Rik","77014","RIKEN cDNA 2700079J08 gene",-2.43024294833,4.24755459192271,-5.48012282177703,4.63327195379859e-05,0.00129646632840872,2.16585587645071
"1436363_a_at","Nfix","18032","nuclear factor I/X",-3.74823908562429,7.01717376027096,-5.03924930380106,0.000112687004564826,0.00211414275728338,1.29406138345884
