"PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1434366_x_at","C1qb","12260","complement component 1, q subcomponent, beta polypeptide",-3.75200439539506,6.41442267615711,-7.07608763203205,2.29494761138662e-06,0.000603784705293416,5.10108505531586
"1434378_a_at","Mxd4","17122","Max dimerization protein 4",-1.97780795886866,4.04581164357715,-6.62826897888633,5.15025428962457e-06,0.000869624280276458,4.32635639455195
"1434416_a_at","Capn15","50817","calpain 15",-1.64387706782997,6.81729758317546,-5.11132365567561,9.72949789161022e-05,0.00454833924164407,1.48390205254228
"1434491_a_at","Cox6c","12864","cytochrome c oxidase subunit 6C",1.0327575143968,7.78091400718924,3.62616240508405,0.00219646376847474,0.0245610426035899,-1.53406086028968
"1434517_at","Wdfy2","268752","WD repeat and FYVE domain containing 2",-1.03109817773573,5.41094474083531,-4.62228421905642,0.000266449331937323,0.00765061241676888,0.505597210993394
"1434543_a_at","Bola2","66162","bolA-like 2 (E. coli)",-1.08845505336595,7.41551068694533,-4.30826969762203,0.000514887159832986,0.0112450162918737,-0.133418018772625
"1434606_at","Erbb3","13867","erb-b2 receptor tyrosine kinase 3",-1.02771883019166,3.01815255533299,-5.66739927470933,3.19949386372298e-05,0.00258541957716415,2.56296227522408
"1434743_x_at","Rusc1","72296","RUN and SH3 domain containing 1",-1.36780734881779,5.36273032764526,-5.43068171236043,5.11285239273901e-05,0.00331721723987503,2.10844126310298
"1434745_at","Ccnd2","12444","cyclin D2",-1.08909635838276,4.35781414682251,-4.57229720914776,0.000295745204588822,0.00818035574453141,0.4043464373765
"1434773_a_at","Slc2a1","20525","solute carrier family 2 (facilitated glucose transporter), member 1",-1.44857961633004,7.49669735501034,-3.60236196673651,0.00231097242065104,0.0251746319440678,-1.58286637380735
"1434799_x_at","Aldoa","11674","aldolase A, fructose-bisphosphate",-1.11011347694909,6.47832849770805,-5.03071983738639,0.000114667144871802,0.00495893069058108,1.32436090927951
"1434820_s_at","Pkig","18769","protein kinase inhibitor, gamma",-2.30929939297211,4.99036258654225,-6.3973365651436,7.89792596215364e-06,0.00106047215651804,3.91497948827973
"1434854_a_at","Rps10","67097","ribosomal protein S10",-1.51537948679326,6.49235638143008,-5.16657494763356,8.697012522033e-05,0.00443195057034952,1.59283332306325
"1434872_x_at","Rpl37","67281","ribosomal protein L37",-1.28212431336339,8.42329538318973,-3.61443376565996,0.0022521660178891,0.024835934946304,-1.55811491449998
"1434872_x_at","Rpl37rt","100502825","ribosomal protein L37, retrotransposed",-1.28212431336339,8.42329538318973,-3.61443376565996,0.0022521660178891,0.024835934946304,-1.55811491449998
"1434930_at","Tpcn1","252972","two pore channel 1",-1.06689671512977,4.21036227996655,-4.77647689762883,0.000193423835560015,0.00647858166097425,0.816583200104861
"1434958_at","Sacs","50720","sacsin",1.60559658138673,4.36054436864737,3.09207547541635,0.0068434420551721,0.0464426274566059,-2.61864546252942
"1434976_x_at","Eif4ebp1","13685","eukaryotic translation initiation factor 4E binding protein 1",-1.66774373413112,4.09211860721862,-4.28266499685167,0.000543482544887235,0.011583834035622,-0.185794229960652
"1435018_at","Cacfd1","381356","calcium channel flower domain containing 1",-1.16156358262385,2.95166900088535,-3.61884122682128,0.00223107019969818,0.0247209570707008,-1.5490764324565
"1435055_a_at","Tom1","21968","target of myb1 trafficking protein",-1.58644448500313,7.01487008420198,-6.35612514048782,8.53066090904014e-06,0.00110928007889622,3.84072419686871
"1435056_x_at","Pofut2","80294","protein O-fucosyltransferase 2",-1.6217580723332,4.96083420535076,-4.24759552144413,0.000585284855672229,0.0119088625399639,-0.257584064111679
"1435067_at","Rabl6","227624","RAB, member RAS oncogene family-like 6",-2.0830818487615,6.61073328008216,-5.57725166260271,3.8215897381151e-05,0.00286315527862888,2.39075170832851
"1435129_at","Ptp4a2","19244","protein tyrosine phosphatase 4a2",1.80874224161953,3.31310199687128,3.14915297830278,0.00606515984575569,0.0433998439816787,-2.50422417120342
"1435164_s_at","Uba3","22200","ubiquitin-like modifier activating enzyme 3",2.53356289645642,4.9255127019052,4.70548492417814,0.000224094900907012,0.00694915218746125,0.673663217927893
"1435235_at","Txnl1","53382","thioredoxin-like 1",1.64953396414828,5.00149782944924,4.50705039662675,0.000338996042413663,0.00875584983521865,0.27189466488868
"1435372_a_at","Pa2g4","18813","proliferation-associated 2G4",-1.57557752420654,5.77760215603528,-5.72142895242588,2.87774994752177e-05,0.00249273714621749,2.66564460080057
"1435415_x_at","Marcksl1","17357","MARCKS-like 1",-1.13326036152974,2.29016678611205,-5.2763175063926,6.96725227483561e-05,0.00393512449872629,1.80812506748241
"1435454_a_at","Helz2","229003","helicase with zinc finger 2, transcriptional coactivator",-1.33130284952019,2.4961934129365,-6.75402941569496,4.09300214939626e-06,0.000784105732658008,4.54699538638687
"1435551_at","Fhod3","225288","formin homology 2 domain containing 3",1.00384560878762,3.91188161788148,3.18238636235483,0.00565278903325189,0.0418313644488549,-2.43738937207331
"1435586_at","Pcid2","234069","PCI domain containing 2",-1.34048340139109,3.2889500418188,-5.92185520585472,1.94878315989359e-05,0.00195607640595637,3.0429928746545
"1435666_at","Mast3","546071","microtubule associated serine/threonine kinase 3",-1.24626329767946,4.61084098448281,-6.76481345890004,4.01355218351548e-06,0.000782850273312252,4.56580374643123
"1435712_a_at","Rps18","20084","ribosomal protein S18",-1.99338373620962,7.1995657597221,-7.32983699147385,1.46925348082439e-06,0.000426196528937599,5.52657003146284
"1435803_a_at","Eif4e2","26987","eukaryotic translation initiation factor 4E member 2",-1.30061160454267,3.63009147503618,-4.04571892229918,0.000897931376732216,0.0149827399188371,-0.671787513750894
"1435873_a_at","Rpl13a","22121","ribosomal protein L13A",-1.06745555660318,10.7192225610107,-3.64521030951099,0.00210891989682329,0.0240022241375874,-1.49498358862899
"1435873_a_at","Gm11478","100504632","60S ribosomal protein L13a-like",-1.06745555660318,10.7192225610107,-3.64521030951099,0.00210891989682329,0.0240022241375874,-1.49498358862899
"1435906_x_at","Gbp2","14469","guanylate binding protein 2",-1.15665233974783,2.09602625237575,-5.90788837576415,2.00209936282454e-05,0.00196954348622905,3.01688129545142
"1436046_x_at","Rpl29","19944","ribosomal protein L29",-1.17308295623351,6.35814686935789,-3.12791749870537,0.0063439963401488,0.0445368946757005,-2.5468498509491
"1436046_x_at","Gm8210","666642","60S ribosomal protein L29",-1.17308295623351,6.35814686935789,-3.12791749870537,0.0063439963401488,0.0445368946757005,-2.5468498509491
"1436269_s_at","Htra2","64704","HtrA serine peptidase 2",-1.03426683470897,3.51066965928893,-4.40381359737607,0.000421017797381435,0.0100697131961441,0.0617046307287099
"1436362_x_at","2700079J08Rik","77014","RIKEN cDNA 2700079J08 gene",-1.81189200808252,4.24755459192271,-4.08576054131198,0.000824705932553735,0.014308925913616,-0.589528575163625
"1436364_x_at","Nfix","18032","nuclear factor I/X",-2.01368477328031,5.35049092453335,-3.72321687892321,0.00178536222360722,0.0216691418872873,-1.33481630968893
"1436421_s_at","Arpc5l","74192","actin related protein 2/3 complex, subunit 5-like",-1.28137933377231,3.38531349701319,-3.78628648843974,0.0015604955036444,0.0203320705399907,-1.20519980932325
"1436494_x_at","Trmt1","212528","tRNA methyltransferase 1",-1.48526972127485,5.02241732357804,-7.65313129803781,8.42854651636588e-07,0.000314957128276225,6.05460600934791
"1436506_a_at","Snhg6","73824","small nucleolar RNA host gene 6",1.1786752786677,3.96623558426165,3.7158395088997,0.00181370403344143,0.0217817767837823,-1.34997187675546
"1436522_at","Map3k3","26406","mitogen-activated protein kinase kinase kinase 3",-1.42057565266939,3.87550996878016,-3.39352105627851,0.00360838078159957,0.0326834361747285,-2.00971224787957
"1436684_a_at","Riok2","67045","RIO kinase 2",1.38977303807667,4.46664470424333,4.03445236186821,0.000919695553311062,0.0151413403565054,-0.694939428019945
"1436703_x_at","Snapc2","102209","small nuclear RNA activating complex, polypeptide 2",-1.16324190235479,6.7541892321681,-4.61540913462554,0.000270296040887188,0.00770241589560897,0.491683393970351
"1436762_x_at","Elp3","74195","elongator acetyltransferase complex subunit 3",-1.02856364269675,7.10979449792826,-4.13962032506663,0.000735633760321006,0.0137121452914256,-0.478951657821689
"1436771_x_at","Pgd","110208","phosphogluconate dehydrogenase",-1.60747291309119,7.5734222978845,-5.21132642403024,7.94368318090622e-05,0.00419122238562313,1.68080087220511
"1436801_x_at","Cdc42ep4","56699","CDC42 effector protein (Rho GTPase binding) 4",-2.17511248572584,3.4338484500758,-6.02853980930285,1.58708033439244e-05,0.0017776871111863,3.24152003081468
"1436824_x_at","Rnf26","213211","ring finger protein 26",-1.08720013200351,6.5066190434507,-5.09670228376746,0.000100232621670169,0.00460947824778302,1.45501614947239
"1436834_x_at","Mdh1","17449","malate dehydrogenase 1, NAD (soluble)",1.52764959173958,9.64476362483075,4.35300214138513,0.000468544493436509,0.0107463833734682,-0.041998629272217
"1436838_x_at","Cotl1","72042","coactosin-like 1 (Dictyostelium)",-1.57706641368017,6.26675881685981,-3.54317171822911,0.00262226212390561,0.0271121849528563,-1.70412329813771
"1436849_x_at","Gaa","14387","glucosidase, alpha, acid",-1.43010688687919,7.29816413312572,-5.76380051170837,2.64894088873192e-05,0.00239739746193793,2.74588864844218
"1436856_x_at","Tars2","71807","threonyl-tRNA synthetase 2, mitochondrial (putative)",-1.58328510254944,3.19241588892911,-5.57775240819772,3.81780893692124e-05,0.00286315527862888,2.3917113225637
"1436886_x_at","Xab2","67439","XPA binding protein 2",-1.10311294834447,3.64719388659965,-3.37726007735691,0.00373559404688361,0.0333086614085962,-2.0428128428619
"1436896_at","Ints9","210925","integrator complex subunit 9",-1.30649833063625,3.20901751126281,-7.6823293416286,8.02141495858371e-07,0.000314957128276225,6.10152493845269
"1436905_x_at","Laptm5","16792","lysosomal-associated protein transmembrane 5",-3.44823004670238,6.34721747839417,-9.54609749013596,4.23733131459658e-08,9.58738583240622e-05,8.84416842593918
"1436946_s_at","Gng5","14707","guanine nucleotide binding protein (G protein), gamma 5",-1.10602197657402,6.35709079259763,-3.36056203341931,0.00387085482237307,0.0337632849695502,-2.07677842626051
"1436946_s_at","Gng5-ps","100043507","G protein subunit gamma 5, pseudogene",-1.10602197657402,6.35709079259763,-3.36056203341931,0.00387085482237307,0.0337632849695502,-2.07677842626051
"1436958_x_at","Tpm3","59069","tropomyosin 3, gamma",-1.16265168672,6.01196176945474,-4.17569680232185,0.000681478249385483,0.0130316720989953,-0.404937896652061
"1436959_x_at","Nsmf","56876","NMDA receptor synaptonuclear signaling and neuronal migration factor",-1.07078865717518,9.29070801662852,-3.41069455545741,0.00347869388858407,0.032099889038786,-1.97472935990727
"1436970_a_at","Pdgfrb","18596","platelet derived growth factor receptor, beta polypeptide",-1.84373907347889,4.2966412773264,-3.2776693832235,0.00461754199810042,0.0370643008211509,-2.2449870783498
"1436979_x_at","Rbm14","56275","RNA binding motif protein 14",-1.30204962794597,5.65766219085235,-4.94448985855696,0.000136809663059684,0.00548121097427454,1.15289084755368
"1436991_x_at","Gsn","227753","gelsolin",-1.85413033007973,7.02330163797754,-5.02623955447158,0.000115721532954425,0.00495893069058108,1.31547166791607
"1436992_x_at","Vdac1","22333","voltage-dependent anion channel 1",1.3025904758137,9.05923475834577,3.17434950511094,0.00574990996028448,0.0420755054208915,-2.45356580413264
"1436993_x_at","Pfn2","18645","profilin 2",1.37138477333868,9.0400977818987,4.74348367025716,0.000207105051364841,0.0066561916082115,0.750219119892606
"1436996_x_at","Lyz1","17110","lysozyme 1",-3.55117893474438,6.39825814687688,-5.27458541845345,6.99160279540338e-05,0.00393512449872629,1.80473839862965
"1437012_x_at","Rapgef3","223864","Rap guanine nucleotide exchange factor (GEF) 3",-1.57685837095378,4.00533080597961,-10.0505094635804,2.04800055280704e-08,7.72301008463536e-05,9.50636599752118
"1437013_x_at","Atp6v0b","114143","ATPase, H+ transporting, lysosomal V0 subunit B",-1.89936607061111,6.12049240070769,-7.73188527292642,7.37680734465679e-07,0.000314957128276225,6.18086706663694
"1437044_a_at","Gba","14466","glucosidase, beta, acid",-1.23233162431291,6.33018490361736,-4.77613329804111,0.000193561442712746,0.00647858166097425,0.815892591518193
"1437194_x_at","Lrwd1","71735","leucine-rich repeats and WD repeat domain containing 1",-1.57119720008694,4.63199829183092,-4.38218421013642,0.000440618887924233,0.0103632463182679,0.0175792609741752
"1437210_a_at","Brd2","14312","bromodomain containing 2",-1.23263252034985,3.5205790366133,-4.59301317285386,0.000283224651511875,0.00796688698917819,0.44633175067496
"1437223_s_at","Xbp1","22433","X-box binding protein 1",1.02373397779292,6.63532875571851,3.12365255361165,0.00640149772522997,0.0447590505349362,-2.55540300018137
"1437226_x_at","Marcksl1","17357","MARCKS-like 1",-1.53612535044658,4.42977171989221,-4.93530839695995,0.00013941257437124,0.00551459599252392,1.13458653452463
"1437239_x_at","Phc2","54383","polyhomeotic 2",-1.90259264260288,6.87734689822424,-5.14632952686734,9.06159318663816e-05,0.00448157335322671,1.55295946659242
"1437262_x_at","Bcas2","68183","breast carcinoma amplified sequence 2",1.23602509711061,2.63748250907155,3.7553624882046,0.00166695969448846,0.0208385727807349,-1.26876303155576
"1437277_x_at","Tgm2","21817","transglutaminase 2, C polypeptide",-2.4276354344206,6.29890105456049,-5.90054940181318,2.03071801613453e-05,0.001980475251425,3.00314961226597
"1437324_x_at","Fmod","14264","fibromodulin",-2.8626671169706,4.56403334204203,-3.97302488021386,0.00104807990726532,0.0161758908470568,-0.821208220479138
"1437334_x_at","Parn","74108","poly(A)-specific ribonuclease (deadenylation nuclease)",-1.02071809685333,3.94111020626404,-4.50050193342528,0.000343678733644584,0.00881660536678972,0.258583808030631
"1437342_x_at","Pttg1ip","108705","pituitary tumor-transforming 1 interacting protein",-1.73621111007146,5.73221353182316,-4.39517822227816,0.000428734756165382,0.010188800413085,0.0440913494616613
"1437343_x_at","Atad3a","108888","ATPase family, AAA domain containing 3A",-1.72364901382128,6.18247747359132,-4.4219444499977,0.00040527184871478,0.00985987188066731,0.0986702723015966
"1437378_x_at","Scarb1","20778","scavenger receptor class B, member 1",-1.71349312061352,3.65406875469531,-6.06199067414339,1.48860033946721e-05,0.00170106420610026,3.30342921388021
"1437380_x_at","Pgd","110208","phosphogluconate dehydrogenase",-1.41566332953879,7.41642337678203,-4.50293898424671,0.000341928387861054,0.00881147118877471,0.263537885693953
"1437381_x_at","Slc52a2","52710","solute carrier protein 52, member 2",-1.08836613933977,3.39100841183284,-3.4721123347004,0.00305164891972278,0.0295576234835821,-1.84942670569691
"1437428_x_at","Eif2b2","217715","eukaryotic translation initiation factor 2B, subunit 2 beta",1.06317935684072,5.25007474674833,5.19813614597736,8.15847437515112e-05,0.00421446669434176,1.65489760283924
"1437502_x_at","Cd24a","12484","CD24a antigen",2.89081192934056,5.89476366533096,3.50158465817452,0.00286565783663918,0.0284628508392441,-1.7892006268681
"1437526_x_at","Hnrnpr","74326","heterogeneous nuclear ribonucleoprotein R",2.20406548382497,5.06418955617036,4.89690909303787,0.00015086104645973,0.00576584803580717,1.0579379516402
"1437533_at","Xiap","11798","X-linked inhibitor of apoptosis",1.02059992450138,2.46176982686336,3.34030185157611,0.00404150154435003,0.0346053287628461,-2.11795480080852
"1437649_x_at","Ppib","19035","peptidylprolyl isomerase B",-1.70009596141354,7.8099017352227,-4.2114526852832,0.000631786217421087,0.0125613312437342,-0.331630378254284
"1437685_x_at","Fmod","14264","fibromodulin",-2.87628755057325,5.03412827428367,-3.56256663866533,0.00251590770527931,0.0263054194730359,-1.66441117857117
"1437714_x_at","Usp14","59025","ubiquitin specific peptidase 14",1.45684899487702,6.15348360547745,6.43455210767642,7.36843507014232e-06,0.00101657446278683,3.9818164504005
"1437724_x_at","Pitpnm1","18739","phosphatidylinositol transfer protein, membrane-associated 1",-1.88138841331954,8.05309838444424,-6.5261931304094,6.21603419769277e-06,0.0009599881449458,4.14551172435002
"1437726_x_at","C1qb","12260","complement component 1, q subcomponent, beta polypeptide",-4.30268023510006,6.10845120222512,-7.2126274762137,1.80339052429239e-06,0.000510043925032994,5.33124537729951
"1437849_x_at","Armcx2","67416","armadillo repeat containing, X-linked 2",1.59083813500228,6.78255834838464,5.70650541011697,2.96312524480126e-05,0.00252043878905539,2.63732288418698
"1437850_a_at","Cnbp","12785","cellular nucleic acid binding protein",1.41362193031809,4.94297222460615,4.76494042362399,0.000198099261549069,0.00653696289534724,0.793389723463284
"1437855_at","Map4","17758","microtubule-associated protein 4",1.25108429692712,3.75574871833573,3.61349269633477,0.00225669609996206,0.024835934946304,-1.5600446759205
"1437874_s_at","Hexb","15212","hexosaminidase B",-1.16425527148984,7.32450082633673,-3.48779741579359,0.00295121702848167,0.0288566276950848,-1.81738190431717
"1437901_a_at","Vps41","218035","VPS41 HOPS complex subunit",-1.28380699876982,4.64065197151231,-3.21500790942718,0.00527488964856701,0.0402638608591158,-2.371642877902
"1437984_x_at","Ddx39b","53817","DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B",-1.14838380068497,6.4819842271873,-4.08362288214548,0.000828458098949749,0.014308925913616,-0.593919032655037
"1437991_x_at","Rusc1","72296","RUN and SH3 domain containing 1",-1.11940824567203,8.11122884493625,-4.92585207406425,0.000142146536641476,0.00558369364244799,1.11572502674864
"1437995_x_at","Sept7","235072","septin 7",1.08187123417265,7.04941709600638,3.16808457832432,0.00582675525625395,0.042391049655306,-2.46616972543358
"1438069_a_at","Rbm5","83486","RNA binding motif protein 5",-1.30093046025943,2.93823216962101,-3.75900941524081,0.00165403433703503,0.0207690183981508,-1.26126782911867
"1438116_x_at","Slc9a3r1","26941","solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1",-1.01510227090465,5.6331085748629,-3.39801342873143,0.00357400004230798,0.0325021402561335,-2.00056358073721
"1438118_x_at","Vim","22352","vimentin",-2.32801869125789,5.96230093850587,-3.65159276958874,0.00208037367549447,0.023876196298214,-1.48188658417521
"1438143_s_at","Atxn2","20239","ataxin 2",-1.52657942442221,7.19780924325285,-4.06186345179498,0.000867647860604844,0.0147359391241762,-0.638616583658048
"1438155_x_at","Pigo","56703","phosphatidylinositol glycan anchor biosynthesis, class O",-1.16533816838546,5.73929055578449,-5.28686925405633,6.82078525462335e-05,0.00393512449872629,1.82874843338297
"1438164_x_at","Flot2","14252","flotillin 2",-1.01412952479624,6.21478132316972,-4.98772670967887,0.000125205986404858,0.00510190765089952,1.23896846261994
"1438166_x_at","Ndufs4","17993","NADH:ubiquinone oxidoreductase core subunit S4",1.06595248005463,3.93494074756601,3.52463193838293,0.00272811487231519,0.0278240867420246,-1.74206435399016
"1438177_x_at","Slc25a37","67712","solute carrier family 25, member 37",-1.48198978448264,7.7666916134972,-5.80091904190829,2.46397514774263e-05,0.00224797990696874,2.81597881389232
"1438177_x_at","Entpd4","67464","ectonucleoside triphosphate diphosphohydrolase 4",-1.48198978448264,7.7666916134972,-5.80091904190829,2.46397514774263e-05,0.00224797990696874,2.81597881389232
"1438177_x_at","Entpd4b","100862375","ectonucleoside triphosphate diphosphohydrolase 4B",-1.48198978448264,7.7666916134972,-5.80091904190829,2.46397514774263e-05,0.00224797990696874,2.81597881389232
"1438178_x_at","Atad3a","108888","ATPase family, AAA domain containing 3A",-1.84891123765716,5.99737592476177,-4.87029782266997,0.000159356661411712,0.00600933970183565,1.00473069110891
"1438250_s_at","Taf9","108143","TATA-box binding protein associated factor 9",1.67989073950657,6.28136738500729,6.45249794203301,7.12642625367389e-06,0.000995324200096453,4.01397189086006
"1438250_s_at","Taf9-ps","545600","TATA-box binding protein associated factor 9, pseudogene",1.67989073950657,6.28136738500729,6.45249794203301,7.12642625367389e-06,0.000995324200096453,4.01397189086006
"1438312_s_at","Scyl1","78891","SCY1-like 1 (S. cerevisiae)",-1.27700413875194,7.59374919231479,-3.84313562956421,0.00138226591177959,0.0188631776356605,-1.08831266294264
"1438312_s_at","Ltbp3","16998","latent transforming growth factor beta binding protein 3",-1.27700413875194,7.59374919231479,-3.84313562956421,0.00138226591177959,0.0188631776356605,-1.08831266294264
"1438320_s_at","Mcm7","17220","minichromosome maintenance complex component 7",-1.86566362021198,3.98189314601202,-5.2005296705588,8.11905890243446e-05,0.00421334464968996,1.65959958538894
"1438321_x_at","Mindy1","75007","MINDY lysine 48 deubiquitinase 1",-2.23997972888878,2.71738967502204,-6.662382437345,4.83802295914704e-06,0.000831543767198038,4.38644311082827
"1438365_x_at","Laptm4b","114128","lysosomal-associated protein transmembrane 4B",1.29734866003795,9.88532377318931,4.01694543741002,0.000954576802209445,0.0153803553955808,-0.73091981909602
"1438368_a_at","Matr3","17184","matrin 3",1.30746696763175,7.49904365570087,3.38693939834665,0.0036593444701098,0.0329136261155906,-2.02311256898484
"1438377_x_at","Slc13a3","114644","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3",-3.06248076345851,4.66532976399258,-5.03287839816931,0.000114162676147597,0.00495893069058108,1.32864287682435
"1438385_s_at","Gpt2","108682","glutamic pyruvate transaminase (alanine aminotransferase) 2",-1.43583878575723,5.08336575455196,-5.21377327181601,7.90448276237684e-05,0.00419122238562313,1.68560374149253
"1438390_s_at","Pttg1","30939","pituitary tumor-transforming gene 1",1.32496561699624,8.35579409222182,4.59165334779967,0.000284029679276069,0.00796688698917819,0.443576817482106
"1438415_s_at","Carm1","59035","coactivator-associated arginine methyltransferase 1",-1.72723112581814,4.32542285540799,-6.30021775622147,9.47432913993239e-06,0.0011909231728895,3.73958418451094
"1438415_s_at","Yipf2","74766","Yip1 domain family, member 2",-1.72723112581814,4.32542285540799,-6.30021775622147,9.47432913993239e-06,0.0011909231728895,3.73958418451094
"1438547_x_at","Tor2a","30933","torsin family 2, member A",-1.70664031345024,2.78881453448948,-4.84026176696711,0.000169536863070165,0.00622711270236821,0.944590352953727
"1438562_a_at","Ptpn2","19255","protein tyrosine phosphatase, non-receptor type 2",1.06206390933049,5.35597369658014,4.1577977893613,0.000707822943330123,0.0134808096934237,-0.441653344000852
"1438627_x_at","Pgd","110208","phosphogluconate dehydrogenase",-1.2298903679117,8.20509585171434,-3.86387853579709,0.00132245668548756,0.0184344002833854,-1.04565629896651
"1438644_x_at","Commd9","76501","COMM domain containing 9",-1.76912012936623,6.3202568753099,-4.21018589735131,0.000633482375024069,0.0125709126761853,-0.334226689767283
"1438654_x_at","Mmd2","75104","monocyte to macrophage differentiation-associated 2",-1.58716273016604,6.79014320242903,-5.54864548463295,4.04412463060748e-05,0.002990273329808,2.33587595573406
"1438677_at","Pkp4","227937","plakophilin 4",-2.3831093669686,4.99275553925988,-4.42447683069271,0.000403120777808405,0.00982867534341916,0.103831685587907
"1438853_x_at","Ddx54","71990","DEAD (Asp-Glu-Ala-Asp) box polypeptide 54",-1.79935517396227,5.94892127179969,-5.02973814582838,0.000114897328788774,0.00495893069058108,1.32241334369583
"1438855_x_at","Tnfaip2","21928","tumor necrosis factor, alpha-induced protein 2",-1.32578782109323,1.96313546655231,-6.91368721042949,3.06697822994997e-06,0.000660239085481101,4.82364947298267
"1438948_x_at","Tspo","12257","translocator protein",-1.96223355430371,3.55620815474582,-4.37687764274129,0.000445568054707933,0.0103820386894335,0.00674916290019123
"1438966_x_at","Fmod","14264","fibromodulin",-2.90708260953542,4.28431664158422,-4.10629930174672,0.000789519128878176,0.0140217109968584,-0.547351209139638
"1438975_x_at","Zdhhc14","224454","zinc finger, DHHC domain containing 14",-1.16202977094744,6.96569555125017,-3.93180814188913,0.00114421966651709,0.0170030750068477,-0.90595937965509
"1439028_at","Ufm1","67890","ubiquitin-fold modifier 1",1.26753760469864,3.99851054901862,6.55202193670599,5.92632879169531e-06,0.000957779394577844,4.19142046206529
"1439079_a_at","Erbin","59079","Erbb2 interacting protein",-1.38066342611224,2.87470848873923,-4.57552101125115,0.000293760268355829,0.00814536744095463,0.41088237848551
"1439259_x_at","Abhd4","105501","abhydrolase domain containing 4",-1.24072065471684,7.47691093781533,-3.56329693364716,0.00251198821937766,0.0262887351765212,-1.66291545826303
"1439364_a_at","Mmp2","17390","matrix metallopeptidase 2",-1.4506105914032,3.98814740109744,-4.65425024308076,0.000249284803788458,0.00741416959443085,0.570238675514862
"1439368_a_at","Slc9a3r2","65962","solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2",-1.16372095433433,7.00850501009271,-7.38684329882488,1.3307692534374e-06,0.000396184014845719,5.62081879051748
"1439371_x_at","Timm44","21856","translocase of inner mitochondrial membrane 44",-1.22573686769035,6.21196707942122,-6.59320048264836,5.49315557663668e-06,0.000900638681717257,4.26440403821067
"1439373_x_at","Wnt5b","22419","wingless-type MMTV integration site family, member 5B",-1.38502076232523,1.96829745783276,-5.01025932545977,0.000119564079419503,0.00502835847759418,1.28374764286054
"1439375_x_at","Aldoa","11674","aldolase A, fructose-bisphosphate",-1.36581348233947,7.70715283471107,-5.75620882997578,2.6885084448384e-05,0.00241389651082991,2.73152972890632
"1439381_x_at","Marveld1","277010","MARVEL (membrane-associating) domain containing 1",-1.06341593535904,5.24828107287367,-4.31896786976969,0.000503396488395773,0.0110544388530828,-0.111544287749158
"1439393_x_at","Ptpa","110854","protein phosphatase 2 protein activator",-1.41035519977799,8.38092257576632,-4.77369878862991,0.00019453930603232,0.0064865653893358,0.810999098026858
"1439407_x_at","Tagln2","21346","transgelin 2",-1.36427483894272,3.18593225608451,-3.90574206898565,0.00120955982064789,0.0175208069795001,-0.959563254037906
"1439426_x_at","Lyz2","17105","lysozyme 2",-3.36897088392111,3.58186178656367,-5.49998710485196,4.45388674553732e-05,0.00311029757730023,2.24228375672945
"1439426_x_at","Lyz1","17110","lysozyme 1",-3.36897088392111,3.58186178656367,-5.49998710485196,4.45388674553732e-05,0.00311029757730023,2.24228375672945
"1440201_at","Slc8a1","20541","solute carrier family 8 (sodium/calcium exchanger), member 1",1.435938394836,3.06246102345505,3.80441631500953,0.0015012808182323,0.0197919052563659,-1.1679273155994
"1440253_at","Psmd11","69077","proteasome (prosome, macropain) 26S subunit, non-ATPase, 11",-1.43883021793027,6.12383906084432,-4.11078968132875,0.000782030787356407,0.0139371668780086,-0.538131604255116
"1448108_at","Serinc1","56442","serine incorporator 1",1.92041877208811,5.64139486233322,3.46797572709854,0.00307869764773325,0.0296925034005169,-1.85787497302167
"1448125_at","Rit2","19762","Ras-like without CAAX 2",1.03932901597981,4.13784504449803,3.1592176119742,0.00593724655804909,0.0428829443088207,-2.48399937861122
"1448128_at","Ctsa","19025","cathepsin A",-1.13131382041589,3.05267591892912,-3.51375897695997,0.00279216390415661,0.0281781893378446,-1.76430588279485
"1448172_at","Mdh1","17449","malate dehydrogenase 1, NAD (soluble)",1.45251885461058,5.50812402420431,3.63238747550088,0.00216746092220168,0.0243676793359801,-1.52129159512741
"1448189_a_at","Flii","14248","flightless I actin binding protein",-2.10808291747443,5.39007824099375,-7.81867721666014,6.3750445278711e-07,0.000314957128276225,6.31894856018267
"1448241_at","Gm2a","14667","GM2 ganglioside activator protein",-1.00828670317046,6.39143448289469,-4.22429069467728,0.000614854451510028,0.0123430079182551,-0.305322417930912
"1448244_at","Lypla1","18777","lysophospholipase 1",1.14261505601913,4.65316898856267,3.40653795218644,0.00350965196021382,0.0322801843083,-1.98319875598957
"1448245_at","Rpsa","16785","ribosomal protein SA",-1.63677751355072,9.17658467955354,-5.21299471401569,7.91693423025956e-05,0.00419122238562313,1.68407560354712
"1448263_a_at","Cndp2","66054","CNDP dipeptidase 2 (metallopeptidase M20 family)",-1.42860531822335,8.01318385657978,-5.5639647961017,3.9233354385262e-05,0.00292004564579256,2.36527687354811
